input,target
77.10734734367465,True
33.14064644039766,False
35.239959285796466,False
45.81915754671302,False
97.83901614978144,True
42.13554479945128,False
64.6313914710135,True
67.95060798804965,True
73.62606207238849,True
80.39636351482648,True
53.007580398899904,False
87.1032246866013,True
46.62297947164221,False
37.7777752867586,False
91.48618303325004,True
65.97274311282713,True
15.493301300770398,False
99.7078082687389,True
72.34099457566188,True
92.81858628750943,True
73.31673979945731,True
16.481083165279294,False
29.52023388506158,False
61.63115380050573,True
21.175598360792,False
22.38964668510428,False
26.977312085977974,False
67.74095880517038,True
86.87038994528848,True
67.98088178911286,True
71.42083387901339,True
61.36442663916307,True
31.727687316903893,False
61.90803414883817,True
63.41332673769735,True
29.82108035432404,False
96.34908889555771,True
53.5985600962938,False
81.87432320368355,True
58.47645543187122,True
10.258329432804308,False
14.31933076439806,False
29.81158066242831,False
41.408883749871,False
73.54466239023398,True
95.31731900959127,True
37.022350558051,False
79.3134960680883,True
57.56801411598086,True
38.89236827505843,False
94.60967341000304,True
22.63482447357104,False
64.56965154879973,True
61.1972191634244,True
59.84961499462729,True
77.4872479653529,True
54.28646213442026,False
58.960910693254434,True
48.52337225214431,False
25.889413084937477,False
62.05506529484186,True
21.36965674956736,False
88.56301387600999,True
20.200773049083143,False
90.83845414154234,True
77.99167473422197,True
97.30179901794811,True
95.60220565768228,True
93.93359167334472,True
71.78508349134253,True
66.10241042126225,True
91.11775927143464,True
67.29439600017075,True
10.932783520170874,False
71.81274039912927,True
75.85557406655742,True
88.93309503433167,True
92.67416001797731,True
67.0126611360179,True
36.5759914959863,False
29.92894608911395,False
21.227617006226133,False
24.111225518147585,False
35.61614929062479,False
52.17992538951268,False
66.84819641793456,True
41.40085077800583,False
58.88497872142851,True
16.13884135750337,False
91.30617237590953,True
49.1775361866568,False
29.495548749590142,False
75.42043780101064,True
92.6432730218852,True
13.918083738198884,False
55.42305472863049,True
85.78278031236451,True
24.535969343741076,False
74.82920440979423,True
59.74908368949033,True
41.77054769876423,False
81.97988832076476,True
63.32606818892171,True
48.49635964024686,False
19.811688761716148,False
98.9754538971204,True
48.58918974994983,False
19.31136005047612,False
96.933975851775,True
30.853207943721284,False
20.75113453003561,False
62.142448626750976,True
27.30250151399329,False
16.005249787542084,False
54.96257536109975,False
87.61116275542398,True
63.6047140242381,True
93.22337633824252,True
79.64869084483767,True
10.71395885750708,False
16.47768517205381,False
79.70295394135717,True
55.40672527308952,True
72.93768613271328,True
64.79480567744162,True
48.57569457974079,False
20.92091101666636,False
18.42193862357327,False
23.655238392877628,False
57.3221772956323,True
15.188932651713074,False
93.35632840358085,True
65.66622102208768,True
97.26361734877072,True
49.771385267358106,False
59.58533972061071,True
79.07273819767117,True
46.13316251225866,False
34.03648177159292,False
99.22118578586282,True
32.15899608427413,False
87.71876691034858,True
71.09519796459018,True
77.88753555186688,True
71.002080229088,True
16.33000974539727,False
84.37662978664072,True
61.724035423729205,True
77.74799983649325,True
28.23419126976963,False
83.06728279484858,True
10.28015720426729,False
11.268306477319866,False
38.37203227858356,False
51.389223923512624,False
50.66526244787836,False
23.740447968384693,False
32.48656122025331,False
56.50199046293846,True
23.493833642553035,False
36.47941194198293,False
37.9528526614789,False
84.60828095951608,True
53.77105998433287,False
19.674471619548363,False
64.3879434627976,True
17.87339885982318,False
57.22032782113603,True
56.42713152716768,True
14.036080113017931,False
99.0406050549974,True
65.2229825052552,True
87.3685858212281,True
35.54216514521869,False
42.79402633314074,False
62.06496218102805,True
75.33981868154063,True
30.53851600154357,False
65.18900903898339,True
79.93884063482047,True
82.02990211987616,True
91.48530868377844,True
79.00971285133919,True
66.78632803055774,True
39.398041159488656,False
56.71104647176502,True
95.6074406941184,True
36.12681973556813,False
33.89919934350036,False
81.87438202841892,True
72.96608641596255,True
39.33704865780873,False
75.06236742005923,True
97.90832341279535,True
30.51102609561853,False
12.785410564403564,False
87.42132976808037,True
38.56455513624492,False
19.290340591987786,False
72.71363453409101,True
88.87502370664345,True
96.69362755966408,True
23.20763326878647,False
61.19662933778332,True
75.99205609537847,True
54.06084650306517,False
22.82665039892602,False
83.51515979124598,True
96.21005771354515,True
93.11105936068977,True
99.75905654063324,True
82.63946760569013,True
23.009098611219382,False
21.78971603298252,False
25.2847377608112,False
82.19449756041382,True
64.49311009278412,True
14.802629060537235,False
16.84214914978962,False
26.93748340268391,False
91.99173156912714,True
35.89978047277138,False
60.07662241038327,True
39.55252510788311,False
43.31387597983644,False
10.97998604231311,False
90.1917058863105,True
38.79575542699105,False
47.27613425742124,False
72.71204465081607,True
32.29596115861194,False
41.55908521889506,False
31.029952531532505,False
66.0246312069929,True
97.77001081935808,True
54.122817035793496,False
61.51646011911844,True
70.6464107215181,True
23.211313607551887,False
51.27254323375887,False
44.0722533925542,False
61.25449714708381,True
81.57710506650785,True
72.75772173379067,True
11.351708266791016,False
14.76950884011906,False
44.01317613952899,False
97.14354181474576,True
27.05965325505346,False
22.90807438032204,False
52.942688834480414,False
95.41146886188548,True
26.88685056121906,False
44.90745796577546,False
70.18594931860588,True
37.18870581610885,False
51.126913050539535,False
28.580865300048973,False
67.43968395583,True
25.656010001241796,False
85.10378626162267,True
55.315855886355685,True
43.245993305071565,False
47.22277735010452,False
25.726268154466663,False
59.17121344183359,True
95.279404725559,True
94.84863178896543,True
67.99249762812937,True
28.737499456791237,False
15.988283321870345,False
95.34692566653986,True
52.35290915489971,False
31.538413669375416,False
85.13686428686187,True
64.08588232968759,True
66.54781337692214,True
40.90116157969807,False
36.59340570899474,False
82.0670111807983,True
38.56261683899447,False
82.3564802348782,True
52.93116949620369,False
50.43220782279738,False
70.23096041078662,True
65.9625608566374,True
84.53218246583609,True
65.51005213014918,True
91.96955480564536,True
33.56923636931682,False
20.869046587830677,False
70.37099117088286,True
97.84391954209728,True
86.31454531991285,True
48.38273096512564,False
62.71833443124591,True
86.02386468418626,True
70.44385428157508,True
38.02997927192165,False
84.73596130336055,True
74.01830663228381,True
79.49602265889222,True
60.0616210591377,True
86.126633472491,True
57.5113580567314,True
74.51907972685203,True
88.96244272253314,True
61.12904157279479,True
36.72523772082141,False
90.02179801967345,True
47.72750629629653,False
46.9730214929967,False
91.30415685060284,True
45.53880516311994,False
44.7403609920336,False
93.50640935425096,True
10.471585388631926,False
40.87252988473659,False
26.181486792367696,False
98.59451051741596,True
81.72660267819101,True
97.55088327393896,True
36.20385464971852,False
29.98442258199304,False
24.88187774052395,False
38.32891185916148,False
41.2989273770956,False
72.82515236025728,True
40.54750516158485,False
11.130038214320429,False
12.317813416592504,False
69.7692299819314,True
22.92462980867884,False
38.30203100672647,False
70.52228601883606,True
68.2993569868733,True
83.13495292295458,True
97.64051845224904,True
72.61877928446555,True
48.39752424413293,False
22.18851127649529,False
65.50165604397125,True
29.825558901435485,False
97.05486970002448,True
45.87931539301408,False
71.9571927147349,True
33.696709343839984,False
82.69285682009885,True
81.96537355624253,True
26.560918146471856,False
72.76319880518255,True
96.8356042433547,True
22.09047477901265,False
25.94450479945756,False
12.798736790999309,False
46.77735025119362,False
84.16088833710869,True
61.52396654724457,True
55.712952995075874,True
16.30199293473001,False
27.905313108436,False
70.57369487949597,True
76.94432686675836,True
81.69298102065588,True
62.34196666098621,True
81.78749235627099,True
59.75397808171893,True
48.37133388126075,False
25.53441581078133,False
38.208176034331856,False
24.3850285309684,False
78.32764443854302,True
69.6447831137736,True
95.5678085254902,True
42.9900979466111,False
85.41801658429564,True
59.14637237286564,True
90.51459971534626,True
11.255641567803732,False
14.495811305147845,False
70.3420759160562,True
98.41757043636484,True
17.166346992842712,False
40.634136168892056,False
75.6387027425011,True
39.19262137535678,False
71.96475861540269,True
17.653979023280012,False
29.232391386662304,False
81.03513956063397,True
85.98969537091419,True
39.72492428725728,False
54.752508402447816,False
20.24167208026661,False
56.717408999079055,True
79.97218750028703,True
74.00102128892344,True
51.12777946921235,False
22.372723373161374,False
52.17655084714983,False
91.8363884089829,True
48.30052512353922,False
50.5078072300685,False
77.40355377212528,True
19.5925489109921,False
61.59450443947161,True
87.80314870491398,True
92.68600920702455,True
75.57271011771365,True
79.69691200024356,True
30.593230386433827,False
19.980217066962627,False
84.1814055662048,True
73.65849424135295,True
86.65046874427303,True
41.1004654338743,False
12.484541075905328,False
22.28097030946165,False
48.52820708841654,False
86.4972899664369,True
12.455850116572194,False
25.72892887206804,False
90.63729703059836,True
55.509594910920704,True
87.02455305285349,True
82.89898395961747,True
56.00273304674154,True
50.399095303608895,False
87.57699019003661,True
56.55408386510168,True
43.8922283271197,False
15.25263815328685,False
58.02880104740903,True
88.74122960911428,True
50.15316088031116,False
64.42444908766478,True
27.871289958439977,False
15.97013509855974,False
91.34577602437348,True
29.07641481793084,False
73.16888767806793,True
82.24205676699687,True
36.064247156818965,False
50.19715412413215,False
35.12653111100256,False
14.009669069028554,False
99.41144167898648,True
23.091904923959795,False
21.894502774864435,False
50.29201001310657,False
43.87268950183788,False
60.80484882167867,True
22.53487125256827,False
56.50357237908509,True
63.91992768812905,True
85.11631047076357,True
